0.0081994	0.000121511
0.00843995	0.000404936
0.00883088	0.00065192
0.00926677	0.000862464
0.0096803	0.00103657
0.0100326	0.00117423
0.0103026	0.00127545
0.0104793	0.00134024
0.0107376	0.00143336
0.0110228	0.00153459
0.0114156	0.00167225
0.011916	0.00184635
0.0125194	0.0020569
0.0132149	0.00230388
0.0139861	0.00258731
0.0147222	0.00287073
0.0154234	0.00315416
0.0160954	0.00343758
0.0167472	0.003721
0.017389	0.00400443
0.0180304	0.00428785
0.0186789	0.00457128
0.0193404	0.0048547
0.0200183	0.00513813
0.0207149	0.00542155
0.0214305	0.00570498
0.0221649	0.0059884
0.0229172	0.00627183
0.0236859	0.00655525
0.0244698	0.00683868
0.0252671	0.0071221
0.0260767	0.00740553
0.0268972	0.00768895
0.0277271	0.00797238
0.0285657	0.0082558
0.0294117	0.00853922
0.0302645	0.00882265
0.0311231	0.00910607
0.0319871	0.0093895
0.0328559	0.00967292
0.0337289	0.00995635
0.0346055	0.0102398
0.0354856	0.0105232
0.0363687	0.0108066
0.0372546	0.01109
0.038143	0.0113735
0.0390336	0.0116569
0.0399264	0.0119403
0.0408209	0.0122237
0.0417172	0.0125072
0.0426151	0.0127906
0.0435144	0.013074
0.044415	0.0133574
0.0453169	0.0136409
0.0462199	0.0139243
0.0471239	0.0142077
0.0480288	0.0144911
0.0489346	0.0147746
0.0498414	0.015058


