0.019459	0.000648801
0.0196189	0.000932226
0.0198443	0.00121565
0.0201427	0.00149908
0.0205229	0.0017825
0.0209281	0.00202948
0.0213323	0.00224003
0.0217093	0.00241413
0.0220355	0.0025518
0.0222913	0.00265302
0.022462	0.0027178
0.022717	0.00281093
0.0230068	0.00291215
0.0234217	0.00304981
0.0239791	0.00322392
0.0246992	0.00343446
0.0256021	0.00368145
0.0267062	0.00396487
0.0278718	0.00424829
0.0290888	0.00453172
0.0303484	0.00481514
0.0316431	0.00509857
0.0329673	0.00538199
0.0343159	0.00566542
0.0356851	0.00594884
0.037072	0.00623227
0.0384736	0.00651569
0.039888	0.00679912
0.0413135	0.00708254
0.0427488	0.00736597
0.0441923	0.00764939
0.0456431	0.00793282
0.0471006	0.00821624
0.0485638	0.00849967


