0.00852342	-20.2844
0.00916137	-22.0395
0.00981525	-23.7947
0.0103493	-25.5498
0.0107065	-26.3788
0.011233	-27.2077
0.0118141	-28.0366
0.0126029	-28.853
0.0135742	-29.6695
0.0146836	-30.4859
0.0158891	-29.0575
0.01719	-27.629
0.0184762	-26.2006
0.0198058	-22.9058
0.0212061	-19.611
0.0226815	-16.3161
0.0242246	-13.9322
0.0258239	-11.5483
0.0274682	-9.16435
0.029148	-7.83743
0.0308557	-6.51052
0.0325854	-5.1836
0.0343327	-4.48414
0.036094	-3.78468
0.0378667	-3.08522
0.0396487	-2.70816
0.0414385	-2.3311
0.0432347	-1.95404
0.0450365	-1.74014
0.0468428	-1.52624
0.048653	-1.31234
0.0504668	-1.18362
0.0522834	-1.05489
0.0541026	-0.926164
0.0559242	-0.844369
0.0577477	-0.762573
0.0595729	-0.680778
0.0613998	-0.626328
0.0632281	-0.571878
0.0650577	-0.517428
0.0668884	-0.479574
0.0687201	-0.441719
0.0705529	-0.403864
0.0723864	-0.3765
0.0742207	-0.349136
0.0760558	-0.321772
0.0778915	-0.301594
0.0797277	-0.281417
0.0815646	-0.261239
0.083402	-0.246116
0.0852398	-0.230992
0.0870781	-0.215869
0.0889168	-0.204035
0.0907558	-0.192201
0.0925951	-0.180367
0.0944349	-0.171322
0.0962749	-0.162276
0.0981153	-0.153231
0.0999558	-0.144185


