0.0011308	169.093
0.00155038	126.319
0.0018782	104.601
0.00209418	93.5
0.00241102	80.3055
0.00276135	68.7272
0.00324326	56.2679
0.00385462	44.2242
0.00458624	33.2704
0.00542013	23.6023
0.00632982	15.1272
0.00717584	8.38512
0.00794965	2.73561
0.00864678	2.23227
0.00926758	6.69828
0.00981645	10.818
0.0103011	14.6402
0.0107308	18.1663
0.0111158	21.3633
0.0114657	24.1819
0.0117897	26.5722
0.0120957	28.5014
0.0123908	29.9609
0.0126806	30.9704
0.0129702	31.572
0.0132639	31.822
0.0135651	31.7825
0.0138769	31.5142
0.0142016	31.0717
0.0145414	30.5011
0.0148979	29.8402
0.0152724	29.119
0.015666	28.3607
0.0160796	27.5826
0.0165139	26.798
0.016969	26.0167
0.0174456	25.2455
0.0179435	24.4896
0.0184628	23.7526
0.0190035	23.0367
0.0195653	22.3436
0.020148	21.6741
0.0207512	21.0286
0.0213747	20.4071
0.022018	19.8094
0.0226806	19.2351
0.0233622	18.6836
0.0240624	18.1543
0.0247804	17.6464
0.0255162	17.1592
0.0262689	16.6918
0.0270382	16.2435
0.0278237	15.8134
0.0286249	15.4007
0.0294412	15.0048
0.0302724	14.6247
0.0311178	14.2599
0.0319772	13.9096
0.0328501	13.573
0.0337361	13.2496
0.0346348	12.9387
0.0355458	12.6398
0.0364687	12.3522
0.0374033	12.0755
0.0383491	11.809
0.0393058	11.5524
0.0402731	11.3052
0.0412507	11.0669
0.0422383	10.8371
0.0432355	10.6154
0.0442421	10.4014
0.0452579	10.1949
0.0462825	9.99535
0.0473157	9.80258
0.0483572	9.61625
0.0494068	9.43606
0.0504642	9.26175
0.0515292	9.09305
0.0526017	8.92974
0.0536814	8.77157
0.054768	8.61833
0.0558614	8.46981
0.0569615	8.3258
0.0580679	8.18614
0.0591806	8.05064
0.0602992	7.91912
0.0614237	7.79143
0.062554	7.66742
0.0636898	7.54693
0.0648308	7.42984
0.0659773	7.31601
0.0671288	7.20532
0.0682851	7.09764
0.0694463	6.99286
0.0706121	6.89089
0.0717825	6.79159
0.0729572	6.6949
0.0741363	6.6007
0.0753195	6.50891
0.0765067	6.41945
0.0776978	6.33222
0.0788929	6.24716
0.0800916	6.16419
0.0812938	6.08323
0.0824996	6.00422
0.0837087	5.9271
0.0849212	5.85179
0.0861368	5.77825
0.0873557	5.7064
0.0885776	5.63621
0.0898023	5.5676
0.09103	5.50054
0.0922604	5.43498
0.0934935	5.37086
0.0947294	5.30815
0.0959676	5.24679
0.0972084	5.18675
0.0984517	5.12799
0.0996973	5.07047

