0.0137557	21.5798
0.01379	24.0601
0.0138361	26.3779
0.013898	28.5604
0.013969	30.3561
0.0140466	31.7987
0.014126	32.9171
0.0142011	33.7416
0.0142644	34.3084
0.0143092	34.6504
0.0143797	35.1116
0.0144659	35.5654
0.0146008	36.0944
0.0148047	36.5953
0.0151079	36.9186
0.0155484	36.8851
0.0161625	36.3529
0.0168737	35.4332
0.0176574	34.2864
0.0184918	33.037
0.0193612	31.7656
0.0202551	30.5181
0.0211664	29.319
0.0220902	28.1801
0.0230235	27.105
0.0239639	26.0939
0.0249098	25.1445
0.0258601	24.254
0.0268139	23.4182
0.0277704	22.6336
0.0287292	21.8963
0.02969	21.2026
0.0306525	20.5491
0.0316162	19.933
0.0325811	19.351
0.033547	18.8008
0.0345137	18.28
0.0354811	17.7863
0.0364491	17.3178
0.0374178	16.8725
0.0383869	16.449
0.0393564	16.0457
0.0403262	15.6613
0.0412964	15.2943
0.0422668	14.9438
0.0432374	14.6086
0.0442083	14.2878
0.0451794	13.9804
0.0461505	13.6858
0.0471218	13.403
0.0480932	13.1314
0.0490646	12.8705
0.0500362	12.6193


