0.019453	10.8951
0.0198319	14.991
0.0203977	17.6813
0.0210896	19.4143
0.0218278	20.4195
0.0225236	20.9238
0.0230982	21.134
0.0234929	21.2012
0.0240956	21.2135
0.0247947	21.1267
0.0258121	20.87
0.027193	20.3758
0.0289766	19.6211
0.0311893	18.6353
0.0338444	17.4843
0.0365878	16.3812
0.0393948	15.3566
0.0422486	14.4193
0.0451378	13.5677
0.0480543	12.7957
0.0509923	12.0959
0.0539472	11.4606
0.0569159	10.8825
0.0598955	10.3552
0.0628841	9.87276
0.0658801	9.43008
0.0688819	9.02275
0.0718885	8.64688
0.074899	8.29908
0.0779123	7.97652
0.080928	7.67646
0.0839453	7.3968
0.0869639	7.13546
0.0899831	6.89076
0.0930025	6.66118
0.0960216	6.44536
0.0990402	6.24206

