0.0107308	49.2029
0.0111158	44.5655
0.0114657	40.1266
0.0117897	35.8731
0.0120957	31.8251
0.0123908	28.0195
0.0126806	24.4954
0.0129702	21.2823
0.0132639	18.3955
0.0135651	15.8347
0.0138769	13.5866
0.0142016	11.629
0.0145414	9.93485
0.0148979	8.47497
0.0152724	7.22066
0.015666	6.14491
0.0160796	5.22321
0.0165139	4.43378
0.016969	3.75757
0.0174456	3.17812
0.0179435	2.68129
0.0184628	2.25499
0.0190035	1.88893
0.0195653	1.57436
0.020148	1.30384
0.0207512	1.07104
0.0213747	0.870585
0.022018	0.697899
0.0226806	0.549078
0.0233622	0.420809
0.0240624	0.310249
0.0247804	0.214966
0.0255162	0.13289
0.0262689	0.0622302
0.0270382	0.00146033


