0.0138578	191.177
0.0138952	174.455
0.0139397	158.723
0.0139926	143.839
0.0140471	131.488
0.014101	121.389
0.0141515	113.329
0.0141958	107.144
0.0142312	102.703
0.0142551	99.9086
0.0142913	95.9602
0.0143334	91.7594
0.0143957	86.2086
0.0144831	79.4615
0.0146037	71.7425
0.0147683	63.3421
0.0149915	54.6424
0.0152542	46.998
0.0155574	40.4153
0.0158999	34.8489
0.016278	30.2008
0.0166871	26.3478
0.0171223	23.1613
0.0175789	20.5212
0.018053	18.3238
0.0185412	16.4846
0.0190406	14.9296
0.0195494	13.6089
0.0200656	12.4752
0.020588	11.4967
0.0211155	10.6462
0.0216472	9.90058
0.0221824	9.24355
0.0227208	8.66291
0.0232617	8.14467
0.0238048	7.68143
0.0243498	7.26452
0.0248965	6.88828
0.0254446	6.54683
0.0259941	6.23738
0.0265446	5.95411
0.0270961	5.69454
0.0276485	5.45673
0.0282017	5.23799
0.0287556	5.03543
0.0293101	4.84819
0.0298652	4.67442
0.0304208	4.51329
0.0309768	4.36266
0.0315334	4.22299
0.0320903	4.09157
0.0326476	3.96942
0.0332051	3.85428
0.033763	3.7465
0.0343211	3.64448
0.0348795	3.54881
0.0354382	3.45887
0.035997	3.37383
0.036556	3.2932
0.0371152	3.21696
0.0376746	3.14466
0.0382341	3.0763
0.0387937	3.01115
0.0393535	2.94942
0.0399134	2.8905
0.0404734	2.83464
0.0410335	2.78129
0.0415938	2.73069
0.042154	2.68185
0.0427145	2.63577
0.0432749	2.59138
0.0438354	2.54911
0.0443959	2.50838
0.0449566	2.46962
0.0455172	2.43227
0.046078	2.39671
0.0466387	2.36244
0.0471995	2.32941
0.0477603	2.29797
0.0483211	2.26745
0.048882	2.23831
0.049443	2.21034
0.0500038	2.18306


